row_id,id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,row_num
12810,240277,24,Maryland,MD,"Allegany County",Arnold,"Little Orleans",Track,Track,21012,410,2714789,956783,39.0594163,-76.5171807,1
12811,240287,24,Maryland,MD,"Allegany County",Pasadena,"Little Orleans",Track,Track,21122,410,2238648,401032,39.1448828,-76.5344283,1
12812,240297,24,Maryland,MD,"Allegany County",Odenton,"Little Orleans",Track,Track,21113,410,3450462,0,39.1063511,-76.7124542,1
13389,250210,25,Massachusetts,MA,"Barnstable County",Brewster,"Barnstable Town city",Track,Track,2631,508,28281471,3216438,41.7434923,-70.1008617,1
13390,250220,25,Massachusetts,MA,"Barnstable County","West Yarmouth","Barnstable Town city",Track,Track,2673,508,9157729,854963,41.7147036,-70.237039,1
13391,250230,25,Massachusetts,MA,"Barnstable County",Centerville,"Barnstable Town city",Track,Track,2632,508,9606912,902423,41.6439568,-70.342159,1
13392,250240,25,Massachusetts,MA,"Barnstable County",Bournedale,"Barnstable Town city",Track,Track,2532,508,13712963,3080665,41.7642675,-70.5943891,1
13393,250250,25,Massachusetts,MA,"Barnstable County",Falmouth,"Barnstable Town city",Track,Track,2540,508,5278773,549033,41.5551393,-70.6057531,1
13394,250260,25,Massachusetts,MA,"Barnstable County",Pittsfield,"Barnstable Town city",Track,Track,1201,413,2747524,21953,42.4680494,-73.241982,1
13395,250270,25,Massachusetts,MA,"Barnstable County",Lenox,"Barnstable Town city",Track,Track,1240,413,54958356,1168734,42.3678582,-73.2697633,1
13396,250280,25,Massachusetts,MA,"Barnstable County",Cheshire,"Barnstable Town city",Track,Track,1225,413,69434056,1827436,42.5651072,-73.1491424,1
13397,250290,25,Massachusetts,MA,"Barnstable County",Sheffield,"Barnstable Town city",Track,Track,1257,413,121445552,2630669,42.0984359,-73.2419781,1
14060,260211,26,Michigan,MI,"Alcona County",Holland,"Hubbard Lake",Track,Track,49423,616,29605635,120800,42.7430096,-86.1872019,1
14061,260221,26,Michigan,MI,"Alcona County","South Haven","Hubbard Lake",Track,Track,49090,269,100839138,175081,42.4595595,-86.1982287,1
14062,260231,26,Michigan,MI,"Alcona County",Holland,"Hubbard Lake",Track,Track,49423,616,5228796,0,42.7617252,-86.1170752,1
14063,260241,26,Michigan,MI,"Alcona County",Alpena,"Hubbard Lake",Track,Track,49707,989,21763146,1218290,45.1087215,-83.496346,1
14064,260251,26,Michigan,MI,"Alcona County","Elk Rapids","Hubbard Lake",Track,Track,49629,231,37582096,35142721,44.9229643,-85.400096,1
14065,260261,26,Michigan,MI,"Alcona County",Skanee,"Hubbard Lake",Track,Track,49962,906,1083345217,85220803,46.7423282,-88.237294,1
14066,260271,26,Michigan,MI,"Alcona County","Battle Creek","Hubbard Lake",Track,Track,49017,269,182238830,6065680,42.5043019,-85.2457044,1
14067,260281,26,Michigan,MI,"Alcona County","Bay City","Hubbard Lake",Track,Track,48708,989,3379229,791993,43.5565351,-83.9000918,1
14068,260291,26,Michigan,MI,"Alcona County","Bay City","Hubbard Lake",Track,Track,48706,989,53040614,352263,43.6238113,-83.9865843,1
15234,270213,27,Minnesota,MN,"Aitkin County",Cedar,"Aitkin city",Track,Track,55011,763,59387413,2451735,45.3405302,-93.3009539,1
15235,270223,27,Minnesota,MN,"Aitkin County",Andover,"Aitkin city",Track,Track,55304,763,12953154,87984,45.2453044,-93.2883207,1
15236,270233,27,Minnesota,MN,"Aitkin County",Centerville,"Aitkin city",Track,Track,55038,763,5507622,725279,45.1635151,-93.0542963,1
15237,270243,27,Minnesota,MN,"Aitkin County",Anoka,"Aitkin city",Track,Track,55303,763,6078485,273872,45.2207644,-93.3755991,1
15238,270253,27,Minnesota,MN,"Aitkin County",Blaine,"Aitkin city",Track,Track,55434,763,2165694,0,45.1533472,-93.2718804,1
15239,270263,27,Minnesota,MN,"Aitkin County",Blaine,"Aitkin city",Track,Track,55434,763,4143246,9529,45.157438,-93.2486536,1
15240,270273,27,Minnesota,MN,"Aitkin County","Circle Pines","Aitkin city",Track,Track,55014,763,4627218,502076,45.1481148,-93.1424658,1
15241,270283,27,Minnesota,MN,"Aitkin County","Columbia Heights","Aitkin city",Track,Track,55421,763,2221749,113315,45.0549485,-93.239614,1
15242,270293,27,Minnesota,MN,"Aitkin County","Detroit Lakes","Aitkin city",Track,Track,56501,218,127127103,13658164,46.8984992,-95.8726267,1
15875,280215,28,Mississippi,MS,"Adams County",Glen,Cloverdale,Track,Track,38846,662,194290594,178259,34.8398356,-88.4208862,1
15876,280225,28,Mississippi,MS,"Adams County",Kosciusko,Cloverdale,Track,Track,39090,662,14881562,80786,33.0601683,-89.6104243,1
15877,280235,28,Mississippi,MS,"Adams County",Cleveland,Cloverdale,Track,Track,38732,662,3726761,0,33.7290721,-90.7189346,1
15878,280245,28,Mississippi,MS,"Adams County",Houston,Cloverdale,Track,Track,38851,662,85715537,241399,33.9070463,-88.9961842,1
15879,280255,28,Mississippi,MS,"Adams County",Quitman,Cloverdale,Track,Track,39355,601,437813082,426513,31.9314905,-88.8105927,1
15880,280265,28,Mississippi,MS,"Adams County",Clarksdale,Cloverdale,Track,Track,38614,662,9742799,0,34.2112468,-90.575222,1
15881,280275,28,Mississippi,MS,"Adams County",Collins,Cloverdale,Track,Track,39428,601,321715377,625422,31.7052693,-89.4894983,1
15882,280285,28,Mississippi,MS,"Adams County","Horn Lake",Cloverdale,Track,Track,38637,662,9159897,91354,34.9435765,-90.0317825,1
15883,280295,28,Mississippi,MS,"Adams County",Southaven,Cloverdale,Track,Track,38671,662,4291292,18001,34.9702724,-89.9874249,1
16196,290214,29,Missouri,MO,"Adair County",Vandalia,"Kirksville city",Track,Track,63382,573,32573197,129771,39.3059738,-91.4929857,1
16197,290224,29,Missouri,MO,"Adair County",Washburn,"Kirksville city",Track,Track,65772,417,338109026,2071841,36.559307,-93.9359366,1
16198,290234,29,Missouri,MO,"Adair County","Rich Hill","Kirksville city",Track,Track,64779,417,534162946,20602944,38.1327812,-94.2198748,1
16199,290244,29,Missouri,MO,"Adair County",Columbia,"Kirksville city",Track,Track,65201,573,896933,0,38.9556765,-92.3156673,1
16200,290254,29,Missouri,MO,"Adair County",Columbia,"Kirksville city",Track,Track,65203,573,24037432,122914,38.889377,-92.3779643,1
16201,290264,29,Missouri,MO,"Adair County",Ashland,"Kirksville city",Track,Track,65010,573,244986487,4245257,38.7545048,-92.2408962,1
16202,290274,29,Missouri,MO,"Adair County","St Joseph","Kirksville city",Track,Track,64505,816,6359704,2574,39.8086984,-94.8282884,1
16203,290284,29,Missouri,MO,"Adair County","St Joseph","Kirksville city",Track,Track,64505,816,1514154,0,39.7714144,-94.8521433,1
16204,290294,29,Missouri,MO,"Adair County",Easton,"Kirksville city",Track,Track,64443,816,350267739,3981207,39.6898354,-94.6730597,1
16896,300217,30,Montana,MT,"Beaverhead County","Red Lodge",Wisdom,Track,Track,59068,406,30918180,78202,45.2120865,-109.2460093,1
16897,300227,30,Montana,MT,"Beaverhead County","Great Falls",Wisdom,Track,Track,59403,406,1591811,0,47.4996775,-111.2729863,1
16898,300237,30,Montana,MT,"Beaverhead County","Great Falls",Wisdom,Track,Track,59403,406,65289369,3811115,47.4415045,-111.3685391,1
16899,300247,30,Montana,MT,"Beaverhead County",Helena,Wisdom,Track,Track,59620,406,7903663,0,46.4137181,-105.8137475,1
16900,300257,30,Montana,MT,"Beaverhead County",Anaconda,Wisdom,Track,Track,59711,406,1725485759,12199241,46.0946116,-113.1416242,1
16901,300267,30,Montana,MT,"Beaverhead County",Whitefish,Wisdom,Track,Track,59937,406,55961415,1186247,48.3494204,-114.3645265,1
16902,300277,30,Montana,MT,"Beaverhead County",Bigfork,Wisdom,Track,Track,59911,406,278369702,10398414,48.1515016,-114.0452445,1
16903,300287,30,Montana,MT,"Beaverhead County",Bozeman,Wisdom,Track,Track,59771,406,99547455,93061,45.692677,-111.1273363,1
16904,300297,30,Montana,MT,"Beaverhead County",Bozeman,Wisdom,Track,Track,59771,406,1770663,0,45.665366,-111.0533008,1
17044,310217,31,Nebraska,NE,"Adams County",Albion,Ayr,Track,Track,68620,402,30385895,0,41.6699421,-98.0191848,1
17045,310227,31,Nebraska,NE,"Adams County",Kearney,Ayr,Track,Track,68847,308,46368988,116360,40.7391446,-99.0315562,1
17046,310237,31,Nebraska,NE,"Adams County","David City",Ayr,Track,Track,68632,402,784495350,11888991,41.3141239,-97.1330659,1
17047,310247,31,Nebraska,NE,"Adams County",Coleridge,Ayr,Track,Track,68727,402,998068960,172422,42.4893441,-97.2404403,1
17048,310257,31,Nebraska,NE,"Adams County",Schuyler,Ayr,Track,Track,68661,402,715884447,7292267,41.5317987,-97.0885301,1
17049,310267,31,Nebraska,NE,"Adams County","So Sioux City",Ayr,Track,Track,68776,402,8730069,445137,42.4598825,-96.399487,1
17050,310277,31,Nebraska,NE,"Adams County",Lexington,Ayr,Track,Track,68850,308,9883984,16592,40.7879777,-99.7260672,1
17051,310287,31,Nebraska,NE,"Adams County",Fremont,Ayr,Track,Track,68025,402,5105443,0,41.4439583,-96.4629817,1
17052,310297,31,Nebraska,NE,"Adams County",Omaha,Ayr,Track,Track,68110,402,1568602,0,41.2937291,-95.9394207,1
17319,320217,32,Nevada,NV,"Churchill County","Las Vegas","Fallon city",Track,Track,89107,702,1731611,0,36.1525444,-115.1667753,1
17320,320227,32,Nevada,NV,"Churchill County","Las Vegas","Fallon city",Track,Track,89110,702,1831624,0,36.1698653,-115.0930999,1
17321,320237,32,Nevada,NV,"Churchill County","Las Vegas","Fallon city",Track,Track,89101,702,646624,0,36.1845886,-115.102762,1
17322,320247,32,Nevada,NV,"Churchill County","Las Vegas","Fallon city",Track,Track,89102,702,2245909,0,36.1511979,-115.1808956,1
17323,320257,32,Nevada,NV,"Churchill County","Las Vegas","Fallon city",Track,Track,89104,702,1313211,0,36.1522139,-115.0868461,1
17324,320267,32,Nevada,NV,"Churchill County","Las Vegas","Fallon city",Track,Track,89121,702,1209784,0,36.1114528,-115.1145843,1
17325,320277,32,Nevada,NV,"Churchill County","Las Vegas","Fallon city",Track,Track,89104,702,976835,0,36.1407296,-115.1120612,1
17326,320287,32,Nevada,NV,"Churchill County","Las Vegas","Fallon city",Track,Track,89104,702,375335,0,36.1393391,-115.157474,1
17327,320297,32,Nevada,NV,"Churchill County","Las Vegas","Fallon city",Track,Track,89119,702,1009371,0,36.10478,-115.1571534,1
17584,330212,33,"New Hampshire",NH,"Belknap County",Laconia,Alton,Track,Track,3246,603,12738489,3225563,43.5918678,-71.4528247,1
17585,330222,33,"New Hampshire",NH,"Belknap County","Ctr. Ossipee",Alton,Track,Track,3814,603,183263475,12461610,43.737249,-71.1503492,1
17586,330232,33,"New Hampshire",NH,"Belknap County",Fitzwilliam,Alton,Track,Track,3447,603,186974510,4133308,42.7658198,-72.2113306,1
17587,330242,33,"New Hampshire",NH,"Belknap County",Winchester,Alton,Track,Track,3470,603,142349951,1417968,42.7893136,-72.3952385,1
17588,330252,33,"New Hampshire",NH,"Belknap County",Jefferson,Alton,Track,Track,3583,603,664931419,1090549,44.3137439,-71.4028891,1
17589,330262,33,"New Hampshire",NH,"Belknap County",Canaan,Alton,Track,Track,3741,603,403786085,9682167,43.748391,-71.9882111,1
17590,330272,33,"New Hampshire",NH,"Belknap County",Lebanon,Alton,Track,Track,3766,603,58869325,975945,43.6233155,-72.2514532,1
17591,330282,33,"New Hampshire",NH,"Belknap County",Manchester,Alton,Track,Track,3104,603,2811354,0,43.0074205,-71.4409741,1
17592,330292,33,"New Hampshire",NH,"Belknap County",Manchester,Alton,Track,Track,3103,603,1504875,0,42.976819,-71.4407529,1
17715,340215,34,"New Jersey",NJ,"Atlantic County",Brigantine,"Absecon city",Track,Track,8203,609,10719909,11912700,39.421252,-74.3715728,1
17716,340225,34,"New Jersey",NJ,"Atlantic County",Absecon,"Absecon city",Track,Track,8201,609,22183025,17534672,39.4313704,-74.4367916,1
17717,340235,34,"New Jersey",NJ,"Atlantic County",Minotola,"Absecon city",Track,Track,8341,856,19626213,3410,39.5291701,-74.9452046,1
17718,340245,34,"New Jersey",NJ,"Atlantic County","Egg Harbor Township","Absecon city",Track,Track,8234,609,30846295,4499751,39.3464653,-74.6355174,1
17719,340255,34,"New Jersey",NJ,"Atlantic County",Linwood,"Absecon city",Track,Track,8221,609,2048215,106525,39.3411288,-74.586106,1
17720,340265,34,"New Jersey",NJ,"Atlantic County","Atlantic City","Absecon city",Track,Track,8401,609,762742,629979,39.3426337,-74.4751972,1
17721,340275,34,"New Jersey",NJ,"Atlantic County",Bergenfield,"Absecon city",Track,Track,7621,201,1237434,0,40.9303636,-73.9866285,1
17722,340285,34,"New Jersey",NJ,"Atlantic County","Cliffside Park","Absecon city",Track,Track,7010,201,647353,0,40.8214799,-73.9865562,1
17723,340295,34,"New Jersey",NJ,"Atlantic County",Dumont,"Absecon city",Track,Track,7628,201,2309002,7152,40.9464667,-73.999132,1
18603,350215,35,"New Mexico",NM,"Bernalillo County",Albuquerque,"Albuquerque city",Track,Track,87112,505,2592028,0,35.1090849,-106.5419867,1
18604,350225,35,"New Mexico",NM,"Bernalillo County",Albuquerque,"Albuquerque city",Track,Track,87110,505,1357343,0,35.1271169,-106.5952626,1
18605,350235,35,"New Mexico",NM,"Bernalillo County",Albuquerque,"Albuquerque city",Track,Track,87110,505,2429620,0,35.0919014,-106.5659628,1
18606,350245,35,"New Mexico",NM,"Bernalillo County",Albuquerque,"Albuquerque city",Track,Track,87123,505,3265647,36410,35.0532205,-106.5243052,1
18607,350255,35,"New Mexico",NM,"Bernalillo County",Albuquerque,"Albuquerque city",Track,Track,87102,505,1172309,0,35.078308,-106.6416509,1
18608,350265,35,"New Mexico",NM,"Bernalillo County",Albuquerque,"Albuquerque city",Track,Track,87105,505,2832006,0,35.0816423,-106.7044929,1
18609,350275,35,"New Mexico",NM,"Bernalillo County",Albuquerque,"Albuquerque city",Track,Track,87107,505,8189934,61240,35.1219385,-106.6185228,1
18610,350285,35,"New Mexico",NM,"Bernalillo County",Albuquerque,"Albuquerque city",Track,Track,87111,505,2594156,0,35.1346147,-106.5126321,1
18611,350295,35,"New Mexico",NM,"Bernalillo County",Albuquerque,"Albuquerque city",Track,Track,87122,505,7043788,4621,35.1835853,-106.5115726,1
18843,360214,36,"New York",NY,"Albany County",Albany,"Albany city",Track,Track,12208,518,582401,0,42.6575003,-73.7816778,1
18844,360224,36,"New York",NY,"Albany County",Albany,"Albany city",Track,Track,12202,518,640377,7375,42.6450868,-73.7637113,1
18845,360234,36,"New York",NY,"Albany County",Troy,"Albany city",Track,Track,12180,518,1236351,205707,42.7151114,-73.7063321,1
18846,360244,36,"New York",NY,"Albany County",Loudonville,"Albany city",Track,Track,12211,518,2742331,79375,42.6996786,-73.7650276,1
18847,360254,36,"New York",NY,"Albany County",Delmar,"Albany city",Track,Track,12054,518,7780564,23783,42.6215878,-73.8637582,1
18848,360264,36,"New York",NY,"Albany County",Schenectady,"Albany city",Track,Track,12303,518,22253793,40235,42.7294529,-73.9109795,1
18849,360274,36,"New York",NY,"Albany County",Durham,"Albany city",Track,Track,12422,518,159191854,1088427,42.4794765,-74.1786077,1
18850,360284,36,"New York",NY,"Albany County",Andover,"Albany city",Track,Track,14806,607,205684910,313724,42.1465916,-77.8149561,1
18851,360294,36,"New York",NY,"Albany County",Bronx,"Albany city",Track,Track,10473,718,395564,0,40.8175801,-73.8660962,1
21003,370214,37,"North Carolina",NC,"Alamance County",Graham,Alamance,Track,Track,27253,336,10254579,206298,36.029254,-79.4128455,1
21004,370224,37,"North Carolina",NC,"Alamance County",Burlington,Alamance,Track,Track,27217,336,65709877,4518089,36.200065,-79.4059533,1
21005,370234,37,"North Carolina",NC,"Alamance County",Graham,Alamance,Track,Track,27253,336,121996039,1774691,35.892058,-79.3325996,1
21006,370244,37,"North Carolina",NC,"Alamance County",Ennice,Alamance,Track,Track,28623,336,238743346,1297271,36.4789174,-81.0089881,1
21007,370254,37,"North Carolina",NC,"Alamance County","Mountain City",Alamance,Track,Track,37683,423,214126813,540128,36.4748987,-81.6702693,1
21008,370264,37,"North Carolina",NC,"Alamance County",Pinetown,Alamance,Track,Track,27865,252,483300313,38376396,35.5967373,-76.6793361,1
21009,370274,37,"North Carolina",NC,"Alamance County",Chocowinity,Alamance,Track,Track,27817,252,168582589,8012577,35.4750471,-77.109449,1
21010,370284,37,"North Carolina",NC,"Alamance County",Clarkton,Alamance,Track,Track,28433,910,505566437,3070652,34.4724361,-78.5197131,1
21011,370294,37,"North Carolina",NC,"Alamance County",Southport,Alamance,Track,Track,28461,910,34705479,668345,33.9437459,-78.1053807,1
21918,380214,38,"North Dakota",ND,"Adams County",Bowman,"Bucyrus city",Track,Track,58623,701,36633293,21197,46.2009225,-103.3945543,1
21919,380224,38,"North Dakota",ND,"Adams County",Bismarck,"Bucyrus city",Track,Track,58504,701,4179656,0,46.7949479,-100.7662807,1
21920,380234,38,"North Dakota",ND,"Adams County",Sterling,"Bucyrus city",Track,Track,58572,701,1664096998,36260468,46.8160787,-100.3712269,1
21921,380244,38,"North Dakota",ND,"Adams County",Fargo,"Bucyrus city",Track,Track,58102,701,964858,0,46.8768696,-96.7855766,1
21922,380254,38,"North Dakota",ND,"Adams County","West Fargo","Bucyrus city",Track,Track,58078,701,2564659,0,46.8547025,-96.8725833,1
21923,380264,38,"North Dakota",ND,"Adams County",Hunter,"Bucyrus city",Track,Track,58048,701,1106771469,706567,47.1297474,-97.1444195,1
21925,380284,38,"North Dakota",ND,"Adams County","Grand Forks","Bucyrus city",Track,Track,58201,701,1212059,52498,47.9189705,-97.0278242,1
21926,380294,38,"North Dakota",ND,"Adams County",Thompson,"Bucyrus city",Track,Track,58278,701,948184295,1924886,47.8115366,-97.1668607,1
22037,390213,39,Ohio,OH,"Adams County",Lima,Rome,Track,Track,45801,419,13509935,6019,40.7773655,-84.1355805,1
22038,390223,39,Ohio,OH,"Adams County",Lima,Rome,Track,Track,45801,419,1956550,7022,40.7647074,-84.1169163,1
22039,390233,39,Ohio,OH,"Adams County",Lima,Rome,Track,Track,45804,419,2073208,82227,40.7282394,-84.1114506,1
22040,390243,39,Ohio,OH,"Adams County",Ashland,Rome,Track,Track,44805,419,21094780,260712,40.8907599,-82.2876631,1
22041,390253,39,Ohio,OH,"Adams County",Conneaut,Rome,Track,Track,44030,440,3587174,0,41.9414505,-80.5691543,1
22042,390263,39,Ohio,OH,"Adams County",Ashtabula,Rome,Track,Track,44004,440,4588472,0,41.8510094,-80.8074383,1
22043,390273,39,Ohio,OH,"Adams County",Andover,Rome,Track,Track,44003,440,185637634,7356014,41.5540692,-80.6142137,1
22044,390283,39,Ohio,OH,"Adams County",Athens,Rome,Track,Track,45701,740,47658873,272346,39.3208653,-82.1649665,1
22045,390293,39,Ohio,OH,"Adams County",Cridersville,Rome,Track,Track,45806,419,91076735,89471,40.6169347,-84.1571042,1
23386,400213,40,Oklahoma,OK,"Adair County",Forgan,Bell,Track,Track,73938,580,1970771492,6122262,36.8777411,-100.4680246,1
23387,400223,40,Oklahoma,OK,"Adair County",Watonga,Bell,Track,Track,73772,580,68891875,118142,35.8543991,-98.4108971,1
23388,400233,40,Oklahoma,OK,"Adair County",Durant,Bell,Track,Track,74701,580,10704079,12468,33.973414,-96.4001231,1
23389,400243,40,Oklahoma,OK,"Adair County",Cement,Bell,Track,Track,73017,405,226654991,324219,34.9224046,-98.1704777,1
23390,400253,40,Oklahoma,OK,"Adair County",Yukon,Bell,Track,Track,73099,405,6097055,9248,35.5870891,-97.7295179,1
23391,400263,40,Oklahoma,OK,"Adair County",Mustang,Bell,Track,Track,73064,405,15623831,12474,35.435156,-97.7337507,1
23392,400273,40,Oklahoma,OK,"Adair County",Springer,Bell,Track,Track,73458,580,726439773,10769220,34.3521085,-97.2563121,1
23393,400283,40,Oklahoma,OK,"Adair County",Ardmore,Bell,Track,Track,73402,580,2260063,0,34.1831991,-97.1304057,1
23394,400293,40,Oklahoma,OK,"Adair County","Fort Towson",Bell,Track,Track,74735,580,570285489,32074694,34.048177,-95.2872707,1
642,401539,4,Arizona,AZ,"Pima County",Sells,"Ali Molina",CDP,place,85634,520,1996741,0,31.902547,-111.780387,1
643,401549,4,Arizona,AZ,"Pinal County",Eloy,"Arizona City",CDP,place,85131,520,15901047,186302,32.750787,-111.670454,1
644,401559,4,Arizona,AZ,"Mohave County",Littlefield,"Beaver Dam",CDP,place,86432,928,21799318,0,36.907098,-113.936313,1
645,401569,4,Arizona,AZ,"Cochise County",Bowie,Bowie,CDP,place,85605,520,4393141,0,32.324831,-109.484454,1
646,401579,4,Arizona,AZ,"Coconino County","Tuba City",Cameron,CDP,place,86045,928,48495778,43135,35.853193,-111.428585,1
647,401589,4,Arizona,AZ,"Pima County",Tucson,Catalina,CDP,place,85739,520,36546383,0,32.484902,-110.899633,1
648,401599,4,Arizona,AZ,"Navajo County",Chinle,Chilchinbito,CDP,place,86503,928,61541732,27332,36.491359,-110.049912,1
649,401609,4,Arizona,AZ,"Mohave County",Kingman,"Clacks Canyon",CDP,place,86401,928,8604897,0,35.220358,-114.0723,1
650,401619,4,Arizona,AZ,"Gila County",Globe,"Copper Hill",CDP,place,85501,928,19032541,3749,33.430941,-110.746483,1
651,401629,4,Arizona,AZ,"Gila County",Globe,Cutter,CDP,place,85501,928,2138576,0,33.35838,-110.659327,1
652,401639,4,Arizona,AZ,"Yuma County",Yuma,"Donovan Estates",CDP,place,85364,928,314190,0,32.709354,-114.678223,1
653,401649,4,Arizona,AZ,"Gila County",Globe,"East Globe",CDP,place,85501,928,8926975,0,33.35121,-110.705266,1
654,401659,4,Arizona,AZ,"Navajo County",Polacca,"First Mesa",CDP,place,86042,928,40759648,20871,35.831663,-110.368892,1
655,401669,4,Arizona,AZ,"Coconino County",Flagstaff,"Fort Valley",CDP,place,86001,928,19798069,0,35.255416,-111.725274,1
656,401679,4,Arizona,AZ,"Maricopa County",Gilbert,Gilbert,Town,place,85295,480,176124143,510475,33.310345,-111.743121,1
657,401689,4,Arizona,AZ,"Mohave County","Dolan Springs","Grand Canyon West",CDP,place,86441,928,44522908,1066005,36.004418,-113.804103,1
658,401699,4,Arizona,AZ,"Gila County",Winkelman,Hayden,Town,place,85292,520,3277192,20294,32.994887,-110.779872,1
659,401709,4,Arizona,AZ,"Navajo County",Holbrook,"Indian Wells",CDP,place,86025,928,26925538,784,35.40925,-110.114439,1
660,401719,4,Arizona,AZ,"Navajo County",Kayenta,Kayenta,CDP,place,86033,928,34116189,163261,36.717169,-110.260459,1
661,401729,4,Arizona,AZ,"Navajo County",Kykotsmovi,"Kykotsmovi Village",CDP,place,86039,928,43824456,30639,35.810245,-110.656849,1
662,401739,4,Arizona,AZ,"Mohave County",Littlefield,Littlefield,CDP,place,86432,928,30994033,0,36.866273,-113.935838,1
663,401749,4,Arizona,AZ,"Pima County",Sells,"Maish Vaya",CDP,place,85634,520,10970122,0,32.170295,-112.134197,1
664,401759,4,Arizona,AZ,"Mohave County","Dolan Springs",Meadview,CDP,place,86441,928,80386657,0,35.953156,-114.078871,1
665,401769,4,Arizona,AZ,"Mohave County","Mohave Valley","Mojave Ranch Estates",CDP,place,86440,928,1937625,0,34.944901,-114.590643,1
666,401779,4,Arizona,AZ,"Santa Cruz County",Temp,"Nogales city",City,place,85282,480,53915279,52011,31.362463,-110.933538,1
667,401789,4,Arizona,AZ,"Gila County",Payson,"Oxbow Estates",CDP,place,85541,928,1271640,390,34.180335,-111.343012,1
668,401799,4,Arizona,AZ,"Gila County",Payson,Payson,Town,place,85547,928,50110915,18653,34.243893,-111.31884,1
669,401809,4,Arizona,AZ,"Graham County",Pima,Pima,Town,place,85543,928,17169776,116004,32.88156,-109.843764,1
670,401819,4,Arizona,AZ,"Cochise County",Douglas,Pirtleville,CDP,place,85608,520,4825985,1270,31.360894,-109.566052,1
671,401829,4,Arizona,AZ,"Yuma County",Somerton,"Rancho Mesa Verde",CDP,place,85350,928,290861,0,32.594385,-114.655084,1
672,401839,4,Arizona,AZ,"Gila County","Tonto Basin",Roosevelt,CDP,place,85553,928,6966992,22644,33.657393,-111.127051,1
673,401849,4,Arizona,AZ,"Pima County","Green Valley",Sahuarita,Town,place,85614,520,81484003,0,31.932739,-110.96536,1
674,401859,4,Arizona,AZ,"Pinal County","San Manuel","San Manuel",CDP,place,85631,520,53673060,78904,32.60603,-110.647113,1
675,401869,4,Arizona,AZ,"Navajo County","Second Mesa","Second Mesa",CDP,place,86043,928,103921612,38150,35.851387,-110.49799,1
676,401879,4,Arizona,AZ,"Cochise County","Sierra Vista","Sierra Vista city",City,place,85635,520,394277330,678788,31.56541,-110.314508,1
677,401889,4,Arizona,AZ,"Apache County",Eagar,Springerville,Town,place,85925,928,29847566,422096,34.171921,-109.306892,1
678,401899,4,Arizona,AZ,"Maricopa County",Surprise,"Sun City West",CDP,place,85374,623,28151296,8243,33.671383,-112.357187,1
679,401909,4,Arizona,AZ,"Yuma County",Roll,Tacna,CDP,place,85347,928,4979033,0,32.700435,-113.961785,1
680,401919,4,Arizona,AZ,"Coconino County",Winslow,"Tolani Lake",CDP,place,86047,928,1107069,0,35.430955,-110.84315,1
681,401929,4,Arizona,AZ,"Pinal County",Superior,Top-of-the-World,CDP,place,85273,520,15700609,0,33.347668,-110.999724,1
682,401939,4,Arizona,AZ,"Coconino County",Page,Tusayan,Town,place,86040,928,43569855,0,35.954964,-112.120196,1
683,401949,4,Arizona,AZ,"Yavapai County",Cottonwood,"Verde Village",CDP,place,86326,928,18030574,0,34.711987,-111.993997,1
684,401959,4,Arizona,AZ,"Yuma County",Wellton,"Wellton Hills",CDP,place,85356,928,1656151,0,32.623189,-114.145234,1
685,401969,4,Arizona,AZ,"Pima County",Ajo,Why,CDP,place,85321,520,23195005,0,32.258973,-112.730634,1
686,401979,4,Arizona,AZ,"Mohave County","Mohave Valley","Willow Valley",CDP,place,86440,928,12784253,98504,34.927669,-114.626595,1
687,401989,4,Arizona,AZ,"Yavapai County",Yarnell,Yarnell,CDP,place,85362,928,22855950,0,34.228248,-112.763062,1
688,402103,4,Arizona,AZ,"Apache County",Morenci,Chinle,Track,Track,85540,928,319216540,7585923,32.9929864,-109.3323888,1
689,402113,4,Arizona,AZ,"Apache County",Ehrenberg,Chinle,Track,Track,85334,928,1583765313,0,33.2825883,-114.4150358,1
690,402123,4,Arizona,AZ,"Apache County","Sun City",Chinle,Track,Track,85373,623,3907853,0,33.6751574,-112.3386479,1
691,402133,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85387,623,2180184,0,33.6762281,-112.4163657,1
692,402143,4,Arizona,AZ,"Apache County",Buckeye,Chinle,Track,Track,85322,623,661453568,125164,33.5484373,-112.6462541,1
693,402153,4,Arizona,AZ,"Apache County","El Mirage",Chinle,Track,Track,85335,623,3955451,93784,33.6196477,-112.3144574,1
694,402163,4,Arizona,AZ,"Apache County","Litchfield Park",Chinle,Track,Track,85340,623,3850676,11138,33.4834524,-112.3250332,1
695,402173,4,Arizona,AZ,"Apache County",Goodyear,Chinle,Track,Track,85338,623,14503084,13707,33.413794,-112.3997841,1
696,402183,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85379,623,2592282,0,33.6165068,-112.3678926,1
697,402193,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85379,623,36407150,86468,33.5589526,-112.4016176,1
698,402203,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85382,623,3332748,30221,33.6294009,-112.2828515,1
699,402213,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85381,623,2435718,0,33.6033854,-112.2606851,1
